"handle","name","content","replies","retweets","favorite","unix_timestamp","date","url","search_url","hashtags"
"@er_cmakesmusic","ER/(C:)","My introduction into post rock/drone https://t.co/s0evdPdE3O","0","0","0","1587387179000","20 Apr 2020","er_cmakesmusic/status/1252218705263702016","https://twitter.com/search?lang=en&q=drone&src=typed_query",""
"@nacyokoii","E Ken@ Drone pilot. Google Certified Photographer","そろそろ登場しそう https://t.co/IVzFGWIZlK","0","0","0","1587387291000","20 Apr 2020","nacyokoii/status/1252219177764442112","https://twitter.com/search?lang=en&q=drone&src=typed_query",""
"@deathstarFPO","Unmanned Drone","@PressSec @realDonaldTrump To which country?","0","0","1","1587385999000","20 Apr 2020","deathstarFPO/status/1252213759147458560","https://twitter.com/search?lang=en&q=drone&src=typed_query",""
"@KoloSkopy","Vérole☣","-Des flics qui verbalisent à tout va, même des sans-abri ou un fils qui veut embrasser son père mourant. -Des hélicos fdo survolant les côtes, des drones dans les villes. -le Medef qui nous renverrait bien au 19e siècle. Je vais pas tout déballer, pas que ça à foutre mais bon⏬","0","0","0","1587387707000","20 Apr 2020","KoloSkopy/status/1252220920078446593","https://twitter.com/search?lang=en&q=drone&src=typed_query",""
"@StphaneMorelli","Morelli Stéphane🇫🇷🇪🇺","True : the Corona crisis will give additional reasons to solve the airspace issue linked to the massive use of #drones https://t.co/dLVKZg0NlU","0","0","0","1587387276000","20 Apr 2020","StphaneMorelli/status/1252219114871013376","https://twitter.com/search?lang=en&q=drone&src=typed_query","drones"
"@NavalDrones","Chris R","@ConsWahoo @JerryHendrixII And what are the trade-offs in SCN for other platforms these choices will drive, especially in terms of auxiliaries?","0","0","0","1587385934000","20 Apr 2020","NavalDrones/status/1252213483028054019","https://twitter.com/search?lang=en&q=drone&src=typed_query",""
"@YvesPDB","Yves Pozzo di Borgo","Confinement et surveillance massive : l’Etat commande 650 drones pour un montant de 4 millions d’euros - Le courrier du soir https://t.co/k6Nyaf4MK7","24","54","36","1587372783000","20 Apr 2020","YvesPDB/status/1252158326844071936","https://twitter.com/search?lang=en&q=drone&src=typed_query",""
"@cherylj541","Chezzbut 🇬🇬🍺🐖","@CrimeLdn The drones are out.","0","0","1","1587387473000","20 Apr 2020","cherylj541/status/1252219939131404295","https://twitter.com/search?lang=en&q=drone&src=typed_query",""
"@dronechris75","Chris Drone","Mark Zuckerberg: How data can aid the fight against covid-19 https://t.co/NNyQyrj8m6","0","0","0","1587386608000","20 Apr 2020","dronechris75/status/1252216313684074497","https://twitter.com/search?lang=en&q=drone&src=typed_query",""
"@jotatx","JSON Momoa","Ontem fui a uma praia testar um dos drones, achei que ela estaria vazia. Ledo engano. https://t.co/Ki6x3kCOXP","0","0","0","1587387752000","20 Apr 2020","jotatx/status/1252221111061929984","https://twitter.com/search?lang=en&q=drone&src=typed_query",""
"@1111HigherSelf","Higher Self","Drone & Electronic Warfare Expert, Mystery Continues Over Mass Drone Sightings, Lee Wheelbarger https://t.co/ooZyqhclU5 #higherself https://t.co/Cdlf8LXEGp","0","0","0","1587385806000","20 Apr 2020","1111HigherSelf/status/1252212946677178369","https://twitter.com/search?lang=en&q=drone&src=typed_query","higherself"
"@spigaro","Drone","@Ria_gatt Από μαγαζιά που πουλάνε ρούχα","2","1","1","1587385933000","20 Apr 2020","spigaro/status/1252213479131566080","https://twitter.com/search?lang=en&q=drone&src=typed_query",""
"@vsi_aerial","VSIAERIAL","Close enough? 🤔 #mclaren720s #lamborghiniurus 🎬🎥 with Townsend Visuals LLC and Daniel Heider Washington DC Drone Services https://t.co/fwGQeAifg7 #washingtondcdronevideo #marylanddronevideo #virginiadronevideo #aerialvisualz #mansions #dcfrz #bethesdamd #dc #vsiaerial https://t.co/KTbMuTOTvy","0","0","0","1587386808000","20 Apr 2020","vsi_aerial/status/1252217151831846912","https://twitter.com/search?lang=en&q=drone&src=typed_query","mclaren720s | lamborghiniurus | washingtondcdronevideo | marylanddronevideo | virginiadronevideo | aerialvisualz | mansions | dcfrz | bethesdamd | dc | vsiaerial"
"@DroneSoumis","Soumis robot X505 Unit 🤖🤖","@boygalore_ @JohnnySibilly Beautiful boy","0","0","0","1587387484000","20 Apr 2020","DroneSoumis/status/1252219985122004995","https://twitter.com/search?lang=en&q=drone&src=typed_query",""
"@PavelPRAZ","Paweł Woźniak","#future jobs for #pilots ? Join FaceBook group at https://t.co/tED3Aq7sL6 #BVLOSS #DRONES #PLANES #vr #adaptability https://t.co/sjdSrqhzzT","0","0","0","1587386516000","20 Apr 2020","PavelPRAZ/status/1252215926029717507","https://twitter.com/search?lang=en&q=drone&src=typed_query","future | pilots | BVLOSS | DRONES | PLANES | vr | adaptability"
"@Chicharoo7","Julio Estrada","""Peor que los nazis"": Exoperador de drones militares de EE.UU. evoca las atrocidades de su trabajo y condena la muerte de Soleimani - RT https://t.co/X0586vKEmC","0","0","0","1587387467000","20 Apr 2020","Chicharoo7/status/1252219914384928769","https://twitter.com/search?lang=en&q=drone&src=typed_query",""
"@info_drone_","Info Drone","アイネット、ドローン活用の橋梁点検手法【君津モデル】実証実験終了、本格展開へ https://t.co/syPrFVzEWR #Drone #ドローン #空飛ぶクルマ 2020年04月20日 22時01分","0","0","0","1587387728000","20 Apr 2020","info_drone_/status/1252221010935341057","https://twitter.com/search?lang=en&q=drone&src=typed_query","Drone | ドローン | 空飛ぶクルマ"
"@WilliamBurke25","William ""The Hospitals Are Empty"" Burke","@missingiguana Citizen, criticizing nurses is against the #C19ACCORDS Section 10 Article 5 states that nurses are above reproach and their dance breaks are not to be questioned. You have lost 10 liberty points. A drone is in route to your house to assist your re-education.","0","1","2","1587385763000","20 Apr 2020","WilliamBurke25/status/1252212769241300993","https://twitter.com/search?lang=en&q=drone&src=typed_query","C19ACCORDS"
"@xBlazededge_RZ","xBlazededge","How many diet cokes and quarter pounder cheeseburgers smothered in sweet & sour sauce is this drone worth? https://t.co/yTLHem5BBC","0","0","0","1587387660000","20 Apr 2020","xBlazededge_RZ/status/1252220723529039875","https://twitter.com/search?lang=en&q=drone&src=typed_query",""
"@StrickTweet","Paul Stricker","If I hear one more damn radio commercial with the freakin' tag-line ""We're all in this together"", I'm gonna have to break something. Between those, and the 15 minutes of every hour of radio programming that drones on about COVID-19 Precautions...I'm sick of it.","0","0","0","1587386816000","20 Apr 2020","StrickTweet/status/1252217182697803777","https://twitter.com/search?lang=en&q=drone&src=typed_query",""
"@_just_yasmin","Just Yasmin","This is very concerning! The US Army banned these drones! We are becoming a police state. We need to stop this madness @realDonaldTrump One US City Is Deploying A Chinese Firm’s Drones To Police Americans Who Are Not Social Distancing https://t.co/6W8HCj7DSm via @dailycaller","0","0","0","1587385832000","20 Apr 2020","_just_yasmin/status/1252213056379158530","https://twitter.com/search?lang=en&q=drone&src=typed_query",""
"@ScottRy09285660","Scott Ryan","@Amy_Siskind ...and. Your whole profile page is rife with TDS tedium. You're basically an unthinking drone, from your virtual signaling tags to your mindless regurgitation of blue check Lefty tweetard dogma. Please take a break and reassess your life.","0","0","0","1587387325000","20 Apr 2020","ScottRy09285660/status/1252219321352404993","https://twitter.com/search?lang=en&q=drone&src=typed_query",""
"@Craic_Pot_Kehoe","Dan","If you think that I wouldn't buy a drone to take aerial pictures of my cat you'd be absolutely fucking wrong!","0","0","0","1587387602000","20 Apr 2020","Craic_Pot_Kehoe/status/1252220482562252800","https://twitter.com/search?lang=en&q=drone&src=typed_query",""
"@UnknownSoldier","Get Down or Lay Down 2020 🍌","@goldietaylor This is targeted for the black Obama critics who constantly harp on the Obama classified drone project.","0","0","0","1587386023000","20 Apr 2020","UnknownSoldier/status/1252213857197731840","https://twitter.com/search?lang=en&q=drone&src=typed_query",""
"@dronalmusic","Dronal","Hey all, I've just uploaded my second ""Isolated Drones"" performance. 10 minute ambient/drone track performed in a single take. https://t.co/WMCok8cmfs Hope you'll take a chance to watch, enjoy, and perhaps like/subscribe for more :) Enjoy!","1","2","4","1587314133000","19 Apr 2020","dronalmusic/status/1251912330457292802","https://twitter.com/search?lang=en&q=drone&src=typed_query",""
"@Light666","Jo jo","@MattWalshBlog Federal makes a 12gauge drone load...)","0","0","1","1587386732000","20 Apr 2020","Light666/status/1252216833018671109","https://twitter.com/search?lang=en&q=drone&src=typed_query",""
"@USBornNRaised","Tired of being politically correct","@RealSaavedra @jevjon With all the companies we have in United States, are you trying to tell me that we are not capable of making drones? Damn are government officials are so freaking stupid!","0","0","0","1587387397000","20 Apr 2020","USBornNRaised/status/1252219622520238080","https://twitter.com/search?lang=en&q=drone&src=typed_query",""
"@drones0613","🎗드론즈","@ranvi_y 우왕.. 정말 그렇다면 정말 좋겠어요 출판사의 빅픽처...🤭","1","0","0","1587387543000","20 Apr 2020","drones0613/status/1252220231839174657","https://twitter.com/search?lang=en&q=drone&src=typed_query",""
"@acvwpassion","MAM Air Cooled VW","Improve your ride comfort by reducing road noise and heat build up while driving. Get the ultimate relief for your Beetle's cabin drone and gain some temperature control by installing new 1950-1972 VW Beetle Sedan Foil Backed Sound Deadener, click here: https://t.co/mNJEdHikq2 https://t.co/4OEnjxa2I2","0","0","0","1587387610000","20 Apr 2020","acvwpassion/status/1252220513755320321","https://twitter.com/search?lang=en&q=drone&src=typed_query",""
"@Theunis48","Teunis Reedijk","@paulblom @Esmeepbgv Ouderwets gedoe met emmertje, sponsje, trekkertje en een sopje. Gaan we modern aanpakken met een flinke hogedrukspuit onder een grote drone natuurlijk, met 1,5 meter afstand en niet meer dan 30 tegelijk. Alles perfect bestuurd, geleid en bediend via het #5G netwerk.","1","0","0","1587386733000","20 Apr 2020","Theunis48/status/1252216834474082306","https://twitter.com/search?lang=en&q=drone&src=typed_query","5G"
"@Wingtra","Wingtra","Tomorrow's #GITA webinar is your chance to learn about how VTOL compares with quadcopter & fixed-wing drones for wide-area infrastructure mapping in the energy industry. Experts will cover all project stages, from set-up to analytics. Register here: https://t.co/jicRARMxhW https://t.co/kkqPuA8NVq","0","0","0","1587386119000","20 Apr 2020","Wingtra/status/1252214260593315842","https://twitter.com/search?lang=en&q=drone&src=typed_query","GITA"
"@Charly_Fraley","🥀CharlyFraley","@CloftStop @AndyBeshearKY That’s why I said by whatever force necessary lol I will do whatever I have to with the least amount of effort on my part, but the drone WILL be utterly destroyed 😁","0","0","1","1587385802000","20 Apr 2020","Charly_Fraley/status/1252212930478825472","https://twitter.com/search?lang=en&q=drone&src=typed_query",""
"@brokenpla","𝐓𝐡𝐞 𝐏𝐥𝐚𝐧𝐞𝐭 𝐑𝐞𝐩𝐚𝐢𝐫𝐦𝐚𝐧","I'm bleeding, i'm bleeding! I cut my finger while the drone crashed into my chair. The drone appears to be undamaged and the return button seems to be working.","1","0","0","1587386260000","20 Apr 2020","brokenpla/status/1252214851558166528","https://twitter.com/search?lang=en&q=drone&src=typed_query",""
"@genelgundem","Genel Gündem","İstanbul'un Sultanbeyli ilçesinde vatandaşlar mahallelerindeki Özel Harekat Polisi'ne drone ile çikolata ikram etti. https://t.co/kprqXwmcwg","0","1","14","1587386207000","20 Apr 2020","genelgundem/status/1252214630145036289","https://twitter.com/search?lang=en&q=drone&src=typed_query",""
"@JuliaCerisi","Julia Cerisi","On admire : incapacité à tester la population et isoler, soigner de façon brève et efficace les malades. Incapacité à inclure le masque dans leurs ""gestes barrière"" si infantilisants. Surcapacité à produire enfermement, drones,sacs mortuaires, contrôles. Entropie et puanteur.","0","1","2","1587386930000","20 Apr 2020","JuliaCerisi/status/1252217662509367296","https://twitter.com/search?lang=en&q=drone&src=typed_query",""
"@MattWalshBlog","Matt Walsh","If a drone is spying on you while you sit in your backyard, you’d be well within your moral rights to shoot that piece of junk right out of the sky","30","34","386","1587386761000","20 Apr 2020","MattWalshBlog/status/1252216952350806017","https://twitter.com/search?lang=en&q=drone&src=typed_query",""
"@7a8","Sept à Huit","« Veuillez respecter les distances de sécurité. » À #Nice, si vous entendez des voix, regardez en l’air. #Drone #SeptAHuit https://t.co/BPVlu5xFsL","9","10","21","1587053368000","16 Apr 2020","7a8/status/1250818601621340163","https://twitter.com/search?lang=en&q=drone&src=typed_query","Nice | Drone | SeptAHuit"
"@DroneSoumis","Soumis robot X505 Unit 🤖🤖","@boygalore_ Waw so cute I love 🤩🤩","0","0","0","1587387518000","20 Apr 2020","DroneSoumis/status/1252220126914543617","https://twitter.com/search?lang=en&q=drone&src=typed_query",""
"@MadDrones","Mid-Atlantic Drones","https://t.co/ABHYyPjCYX As of March 2020, there were nearly 172,000 licensed Commercial Drone Pilots in the U.S. It’s not enough to have a drone and fly it well, you must also differentiate yourself; to stand out from the crowd. Here are five ways to do just that. https://t.co/W1sWRITdzf","0","0","0","1587387612000","20 Apr 2020","MadDrones/status/1252220522894700544","https://twitter.com/search?lang=en&q=drone&src=typed_query",""
"@robbiespek","robbiespek","@woukevscherrenb Dit gebeurt toch ook door de politie in @Castricum_NL? Daar spreken ze je aan via de drone?","0","0","0","1587386235000","20 Apr 2020","robbiespek/status/1252214745538707457","https://twitter.com/search?lang=en&q=drone&src=typed_query",""
"@mersinblokhaber","Mersin Blok Haber","Sokağa çıkma yasağında drone kullanımının yeni bir örneği... yurdumun insanı yaratıcı Polislerde anlayışlı #mersin #tarsus #mersinblokhaber #koronavirus #sokağaçıkmayasağı #drone #dronekargo @ Mersin https://t.co/bRSAGKK1aG","0","0","0","1587387009000","20 Apr 2020","mersinblokhaber/status/1252217994283044865","https://twitter.com/search?lang=en&q=drone&src=typed_query","mersin | tarsus | mersinblokhaber | koronavirus | sokağaçıkmayasağı | drone | dronekargo"
"@selltaps","Nancy Whalen","@RealSaavedra the president needs to use that act that he is using for swabs to have companies build drones. Lots of jobs for Americans and no China spying on us with their drones.","0","0","0","1587385771000","20 Apr 2020","selltaps/status/1252212803362066435","https://twitter.com/search?lang=en&q=drone&src=typed_query",""
"@anaivivbrun","Viviana Brun","How do you keep the most remote areas with little to no infrastructure informed about #covid19? Rwanda has deployed a set of drones equipped with loudspeakers to broadcast covid19 news and messages in villages and rural areas. Via @africanofilter #ICT4D https://t.co/twW4F59dl2","0","0","0","1587386209000","20 Apr 2020","anaivivbrun/status/1252214639078891521","https://twitter.com/search?lang=en&q=drone&src=typed_query","covid19 | ICT4D"
"@sondakika38","Sondakika38","Jandarma ekipleri, karatinaya alınan Akmescit'i drone ile görüntüledi https://t.co/qYNRCddJay https://t.co/txd7NGgGl3","0","0","0","1587386596000","20 Apr 2020","sondakika38/status/1252216261448282112","https://twitter.com/search?lang=en&q=drone&src=typed_query",""
"@emtb123","Mike","@tribelaw Yes, #Trump thinks #MAGA2020 and #KAG2020 are mindless drones. He thinks they will buy any lies he speaks. He thinks they will believe he watches Sunday service. He thinks they believe he has core convictions. He thinks they are fools. That's what Trump thinks of his base.","0","0","0","1587386873000","20 Apr 2020","emtb123/status/1252217421898940416","https://twitter.com/search?lang=en&q=drone&src=typed_query","Trump | MAGA2020 | KAG2020"
"@dronechris75","Chris Drone","Why the lockdown skeptics are wrong https://t.co/KlUEQ34H9h","0","0","0","1587387334000","20 Apr 2020","dronechris75/status/1252219358379679745","https://twitter.com/search?lang=en&q=drone&src=typed_query",""
"@Christo39531946","COROLLA ViRuS","@CRIPT0E Silver and gold will be soon cheaper than dust. You should be investing in lithium. That mine and Mexico China's trying to get their hands on. Lithium is used for batteries and we will be making drones to mine Asteroids for all precious metals.","0","0","0","1587386668000","20 Apr 2020","Christo39531946/status/1252216562569879553","https://twitter.com/search?lang=en&q=drone&src=typed_query",""
"@steelwabbit","gab.ai/MJMJ ""Reply deboosting detected""","Open season on China made drones. https://t.co/yzOMJnyBOx","0","0","0","1587385781000","20 Apr 2020","steelwabbit/status/1252212843723870209","https://twitter.com/search?lang=en&q=drone&src=typed_query",""
"@DroneFund_PR","美空 かなた（DRONE FUND広報部 お手伝い）","【2号ファンドから新規投資実行‼️】 ジャパン・インフラ・ウェイマーク（JIW）への投資を実行✨JIWはNTT西日本子会社としてのノウハウを活かしながら、マレーシアのAerodyne、米のSkydioとの協業を通じ国内の広域インフラ点検分野で急成長を遂げています❗️目指せレベル3.5🤩https://t.co/ipKk5JPAdd","0","0","1","1587386164000","20 Apr 2020","DroneFund_PR/status/1252214449332600833","https://twitter.com/search?lang=en&q=drone&src=typed_query",""
"@Dr0aner","Drone King","@ChristopherTodd @troutwhispers That's what $1.5 billion will get you","0","0","1","1587386753000","20 Apr 2020","Dr0aner/status/1252216919408680960","https://twitter.com/search?lang=en&q=drone&src=typed_query",""
"@Drone_moyu","ドローン空撮&ラジヘリ@もゆ","@motorcycle955 ふわふわ飛ばします！","0","0","0","1587387230000","20 Apr 2020","Drone_moyu/status/1252218919902826496","https://twitter.com/search?lang=en&q=drone&src=typed_query",""
"@drones0613","🎗드론즈","@TiririTuTu 저도 누가 보내줘서 알았답니다! 뚜뚜님 넘 좋아하시는 거 부니 소개한 무척 보람이 있네요 😁😁","0","0","0","1587387612000","20 Apr 2020","drones0613/status/1252220524471521280","https://twitter.com/search?lang=en&q=drone&src=typed_query",""
"@kaarana_","Kaarana","@amodm @PMOIndia @narendramodi @NITIAayog India's drone regulations do not help anyone, not the private sector or even the government departments. We had a virtual session discussing this. India's tech policy space needs better rethinking than allowing regulatory capture by few people https://t.co/dM0Pw0gKEH","0","0","0","1587385676000","20 Apr 2020","kaarana_/status/1252212401115590656","https://twitter.com/search?lang=en&q=drone&src=typed_query",""
"@AlexanderHale76","AlexanderHale76","@DLibertyPodcast 2016 Trump or bust @realDonaldTrump! We voted for more than a good economy. America is not just a spreadsheet. You campaigned on preserving our culture and our principles. You have not fought even a little hard on that front. Maybe a Biden win is needed to wake up MAGA drones","0","0","0","1587386945000","20 Apr 2020","AlexanderHale76/status/1252217727109992449","https://twitter.com/search?lang=en&q=drone&src=typed_query",""
"@KathyACunning1","Kathy A Cunning","@McauleyHolmes King of drones","0","0","0","1587387048000","20 Apr 2020","KathyACunning1/status/1252218156317315072","https://twitter.com/search?lang=en&q=drone&src=typed_query",""
"@BoulderBugeye","Jon From Denver","@KyleClark These are all intellectuals who are tired of how long it's taking to change the batteries in the pidgeon drones duh. They're all getting firmware updates too apparently","0","0","0","1587387670000","20 Apr 2020","BoulderBugeye/status/1252220765325463553","https://twitter.com/search?lang=en&q=drone&src=typed_query",""
"@ghibliimo","銀時塔萎びたもやし","#Nowplaying Psycho - ミューズ (Drones) おい音頭曲になっとったんか！ https://t.co/zcF9M6XvhX","0","0","0","1587386187000","20 Apr 2020","ghibliimo/status/1252214544253894659","https://twitter.com/search?lang=en&q=drone&src=typed_query","Nowplaying"
"@education_rob","Robert Harries","@iwangulenko @flaneurizer to kill a man with your bare hands is better than drone vapourizing....?","0","0","0","1587386896000","20 Apr 2020","education_rob/status/1252217520473477121","https://twitter.com/search?lang=en&q=drone&src=typed_query",""
"@spigaro","Drone","@ezio_s_assassin @o_labyrinth as usual","0","0","2","1587387013000","20 Apr 2020","spigaro/status/1252218009994870786","https://twitter.com/search?lang=en&q=drone&src=typed_query",""
"@Arsne45778667","Damien Munier","@YvesPDB 650 drones pour livrer plus rapidement des masques à la population. (Rectification du 10 mai 2020.)","0","0","0","1587387360000","20 Apr 2020","Arsne45778667/status/1252219465544146944","https://twitter.com/search?lang=en&q=drone&src=typed_query",""
"@RbsDroneTech","RBSDroneTech","What if drones could help the #Coronavirus with things like delivery test kits and supplies? #Drones. Just need legislation to catch up with need. https://t.co/fMlnERg1BS","0","0","0","1587387743000","20 Apr 2020","RbsDroneTech/status/1252221074223161344","https://twitter.com/search?lang=en&q=drone&src=typed_query","Coronavirus | Drones"
"@teknorun","teknorun","Polise, drone ile çikolata yollayan güzel yürekli vatandaş ❤ 📽: @alitarikaltnsk #teknoloji #koronavirüs #corona #covid19 #kovid19 #bilgi #bilim #türkiye https://t.co/4pCfcIb8dM","0","0","2","1587386474000","20 Apr 2020","teknorun/status/1252215750841991168","https://twitter.com/search?lang=en&q=drone&src=typed_query","teknoloji | koronavirüs | corona | covid19 | kovid19 | bilgi | bilim | türkiye"
"@jamesfl13447170","james","@Nellie_Jade_ I question your sanity and your intelligence . Jumping on the anti Trump band wagon with no real thought or reason . Like a sheep following a heard or self righteous drones .","1","0","0","1587386852000","20 Apr 2020","jamesfl13447170/status/1252217335269687298","https://twitter.com/search?lang=en&q=drone&src=typed_query",""
"@Escells","escells","Drones Ready to Deploy: 2020 Conditions Set the Stage for Significant UAV Growth https://t.co/lhnjKIB7KD $AVAV $DFLYF $CCC $CECE $CLWT $DCI $FSS $ADES $VWAGY $RNSDF $NSANY $TSLA $PCRFY $GM $FCAU $F $TSLA $BMWYY $DDAIF $NIO $AMZN $UPS $GOOG","0","0","0","1587386307000","20 Apr 2020","Escells/status/1252215050686865410","https://twitter.com/search?lang=en&q=drone&src=typed_query",""
"@TheDailyDopeShw","🔥Red Hot Takes for the Apocalypse🌹","@McauleyHolmes The loss of all Hope for any Change. Drones.","0","0","0","1587386451000","20 Apr 2020","TheDailyDopeShw/status/1252215654993858560","https://twitter.com/search?lang=en&q=drone&src=typed_query",""
"@enjoydorone","enjoy.drone","@hage_kappa_jp どこで出すか、タイミングを図っている事って多いんでしょうか？🥶 政治家を潰すときも多いような.......😱","0","0","1","1587387044000","20 Apr 2020","enjoydorone/status/1252218142102654977","https://twitter.com/search?lang=en&q=drone&src=typed_query",""
"@a_msit","Kathleen A. Stayer, MSA, MSIT, MSHI, MSDA","@POTUS Please ban the use of Chinese drones within the U.S. such as Elizabeth NJ. We definitely do NOT need China monitoring & invading our people! @HawleyMO @MarshaBlackburn @LindseyGrahamSC @TomCotton @senateGOP @RandPaul #MAGA2020 @KAG @WhiteHouse","0","0","0","1587387282000","20 Apr 2020","a_msit/status/1252219139537723392","https://twitter.com/search?lang=en&q=drone&src=typed_query","MAGA2020"
"@983FLYFM","98.3 FLY FM","Reid and Ben: Yes, work on the Third Crossing continues. In fact, @cityofkingston released this drone video showing its progress. Coming along nicely! #ygk https://t.co/sIgNM0DVWN","0","1","0","1587386201000","20 Apr 2020","983FLYFM/status/1252214606707200003","https://twitter.com/search?lang=en&q=drone&src=typed_query","ygk"
"@Elsawnsawn","L三 @ Animal crossing Bellionaire","Waiting for deez Sakura to bloom to get some obnoxious drone footage","0","0","0","1587386129000","20 Apr 2020","Elsawnsawn/status/1252214302141853699","https://twitter.com/search?lang=en&q=drone&src=typed_query",""
"@Rose_Q_T","άνεμος@αργία","@kuromailserver droneの操作がxR系で可能となろう そうした時に、必要になる知識を補填する程度となると 無線法規 各種契約との整合性はBlockchainによるスマート契約の確認がRedTech系の技術と同時に行われる 操作側やプログラマーが意識する必要があるのは そのスマート契約に関わるdata処理と契約の整合性部分","0","0","1","1587387728000","20 Apr 2020","Rose_Q_T/status/1252221008297234432","https://twitter.com/search?lang=en&q=drone&src=typed_query",""
"@Fneide1","francineide","@xicograziano @AdalbertoGeroni @RodrigoMaia @jairbolsonaro não ao autoritarismo ? já ouviu falar em governadores e prefeitos mandando PMs e GCMs algemarem pessoas por estar sentados em banco de parque ou por está andando na orla, população sendo monitorada por drones e celulares? isso não aconteceu no passado acontece agora.","0","0","0","1587386519000","20 Apr 2020","Fneide1/status/1252215938490998787","https://twitter.com/search?lang=en&q=drone&src=typed_query",""
"@dyla_bell_sky","Dyla (Playing FF7R)","Smash drones definitely have the most fragile egos in the community (particularly low tier mains) ""Just learn the matchup"" like bro, do you even know how long it takes to learn a matchup? Probably not considering that everyone telling me that isn't even good at the game","4","0","8","1587386795000","20 Apr 2020","dyla_bell_sky/status/1252217094445416450","https://twitter.com/search?lang=en&q=drone&src=typed_query",""
"@The_Top_Drone","The Top Drone","Like and share if you think it`s fantastic! https://t.co/RhsFFHan5D","0","0","0","1587386180000","20 Apr 2020","The_Top_Drone/status/1252214516462628865","https://twitter.com/search?lang=en&q=drone&src=typed_query",""
"@SF_ChrisPilcic","Chris Pilcic","Weekend storms once again resulted in hail and wind damage across the country. #COVID19 has resulted in more insurance claims being handled with technology. @BillWadell explains right now storm recovery includes video chat, pictures and drones. https://t.co/rSRCXjgF8c","0","0","0","1587387060000","20 Apr 2020","SF_ChrisPilcic/status/1252218209463414786","https://twitter.com/search?lang=en&q=drone&src=typed_query","COVID19"
"@RaulinoMilena","🌸 M i l e n a 🌸","Esses vizinho acordou tudo com fogo no cu puta que me pariu, é um quebrando parede é outro brincando com drone outra gritando na rua tão ai desde 7 Da manhã","1","0","0","1587386249000","20 Apr 2020","RaulinoMilena/status/1252214806200885253","https://twitter.com/search?lang=en&q=drone&src=typed_query",""
"@Heeveliest","♕","@kangyeosagn I'd like to get something interesting just like your drone. Nothing much, I only want a box of pizza... I've been craving for it since a month ago, unfortunately I haven't gotten the chance to eat it yet. THAT SOUNDS VERY INTRIGUING... anyway, my birthday is on October 19th!","0","0","0","1587386158000","20 Apr 2020","Heeveliest/status/1252214422841380864","https://twitter.com/search?lang=en&q=drone&src=typed_query",""
"@AJRodriguezGBS","ARod","@morganisawizard Drone solution: https://t.co/h3DZ1N7Hpn","0","0","0","1587387331000","20 Apr 2020","AJRodriguezGBS/status/1252219344303636483","https://twitter.com/search?lang=en&q=drone&src=typed_query",""
"@enjoydorone","enjoy.drone","@mayura222_sake 地底人、それは会ってみたいですね🥰 でもその前に、変な虫を通過しなければ？🥶","1","0","1","1587386823000","20 Apr 2020","enjoydorone/status/1252217214893125633","https://twitter.com/search?lang=en&q=drone&src=typed_query",""
"@RemyBuisine","Remy Buisine",".@T_Bouhafs interpellé à #VilleneuveLaGarenne. https://t.co/5MqbJWjBhh","702","5714","6221","1587336251000","19 Apr 2020","RemyBuisine/status/1252005098710020099","https://twitter.com/search?lang=en&q=drone&src=typed_query","VilleneuveLaGarenne"
"@asamlambungnaek","Yak_e","@bayu_joo Buka usaha atuh.. nambah pemasukan. Jasa antar barang pake drone bisa kali..","0","0","0","1587386545000","20 Apr 2020","asamlambungnaek/status/1252216048977211393","https://twitter.com/search?lang=en&q=drone&src=typed_query",""
"@najeebarqureshi","Najeeb Qureshi","#Iran acquires killer #drones with a 1,500-kilometre range https://t.co/ESKQ4dvtDc via @TheNationalUAE","0","0","0","1587387462000","20 Apr 2020","najeebarqureshi/status/1252219892637609986","https://twitter.com/search?lang=en&q=drone&src=typed_query","Iran | drones"
"@MicroSaveFR","MicroSave Consulting ( MSC )","SunCrafter, Act On Crisis et Material Mapper les trois vainqueurs du hackathon The Global Hack sur les solutions #numériques face au Covid-19: https://t.co/l9oiKwH1PK Riposte contre le Covid-19 : En #Afrique, les drones en première ligne du combat: https://t.co/gbeKyct0KK https://t.co/eKJOc2zkfc","0","0","0","1587387629000","20 Apr 2020","MicroSaveFR/status/1252220593010880512","https://twitter.com/search?lang=en&q=drone&src=typed_query","numériques | Afrique"
"@kyledstuart","Kyle Stuart","Good God, adapt, sell it online, deliver it! @bizsecretssbs @business_gov_au #covid19","0","0","0","1587387294000","20 Apr 2020","kyledstuart/status/1252219187365154817","https://twitter.com/search?lang=en&q=drone&src=typed_query","covid19"
"@uzry232","Uzaylı-Alien 🇹🇷","@muberrackr @haticezrn @berna_sukas @iyiparti Mafya lideri drone kullanmayın demiş.","0","0","0","1587385953000","20 Apr 2020","uzry232/status/1252213564405940225","https://twitter.com/search?lang=en&q=drone&src=typed_query",""
"@BitliTilki","Bitli Tilki","Çok nazikçe bir davranış. Öte yandan bildiğim kadarıyla drone uçurmak için valilikten izin almak gerekiyor. Öyleyse vatandaş suç işleyip bu suça özel harekatı ortak ediyor. https://t.co/ZhDAUx7Cub","0","0","0","1587385796000","20 Apr 2020","BitliTilki/status/1252212906273525760","https://twitter.com/search?lang=en&q=drone&src=typed_query",""
