"handle","name","content","replies","retweets","favorite","unix_timestamp","date","url","search_url","hashtags"
"@magnac3","magnac","@courrierinter les promesses n'engagent que les gens qui les écoutent ! proverbe pangolin border line COVD19","0","0","0","1587356573000","20 Apr 2020","magnac3/status/1252090334064136192","https://twitter.com/search?lang=en&q=covd-19&src=typed_query",""
"@Rajendr59776754","Rajendra Sharma","@DGCAIndia Sir we have booked 3 ticket Del to London will attending marriage on 23rd Apr but We will not attendinh marriage due to Covd 19. We have booked to Yatra. Com company. I have sent many emails but company not given single reply. Would request to u pls process refund.","0","0","0","1587315015000","19 Apr 2020","Rajendr59776754/status/1251916030412234758","https://twitter.com/search?lang=en&q=covd-19&src=typed_query",""
"@jparragaropero","Jesús Párraga Ropero","Quiero compartir esta entrevista al divulgador científico David Quammen. Aporta una visión realista de la transmisión del Covd_19. David Quammen: “Somos más abundantes que cualquier otro gran animal. En algún momento habrá una corrección” https://t.co/QzIgSMcCeE vía @el_pais","0","1","0","1587372016000","20 Apr 2020","jparragaropero/status/1252155110270087168","https://twitter.com/search?lang=en&q=covd-19&src=typed_query",""
"@Imamofpeace","Imam of Peace","Racism in China. https://t.co/xkhGiTwwpl","2270","18183","27370","1587199648000","18 Apr 2020","Imamofpeace/status/1251432146796810240","https://twitter.com/search?lang=en&q=covd-19&src=typed_query",""
"@toritakekan","とりたけ","京都府下のCOVD-19関連情報整理、4月18日時点 New Cases：8名 Total Cases：245名 Active Cases：163名 Close Cases：82名（内、Died Cases：3名）","1","0","0","1587325966000","19 Apr 2020","toritakekan/status/1251961962835001344","https://twitter.com/search?lang=en&q=covd-19&src=typed_query",""
"@PhraAthit","Georg Erber","Für die Deutschland liegt die Verdopplungszahl jetzt noch bei 37,5 Tagen schon länger al in Spanien und Italien, die immerhin auch 29 bzw. 36 Tage erreichen. Europaweit sind es noch 21 Tage. Da bleibt noch viel zu tun. #coronavirus #COVD19 #Europe https://t.co/UIiybkI5Hd","0","0","0","1587359800000","20 Apr 2020","PhraAthit/status/1252103872795021317","https://twitter.com/search?lang=en&q=covd-19&src=typed_query","coronavirus | COVD19 | Europe"
"@Minuetto5","Minuetto","@carloscuestaEM No te voy a perdonar el poco respeto a los fallecidos..... Y no digas que el COVD-19 es del cambio climático...","0","0","0","1587370288000","20 Apr 2020","Minuetto5/status/1252147859236978689","https://twitter.com/search?lang=en&q=covd-19&src=typed_query",""
"@MyPlace4U","T-Covfefe","@edhenry @SandraSmithFox @SchmittNYC @HARRISFAULKNER @MelissaAFrancis @parscale @wjmcgurn @DanHenninger @Varneyco @cvpayne @johnrobertsFox People r leaving out that anyone traveling into US from China after Jan 31 travel ban were quarantined for 14 days so COVD-19 wouldnt spread","0","0","0","1587344704000","20 Apr 2020","MyPlace4U/status/1252040554575265792","https://twitter.com/search?lang=en&q=covd-19&src=typed_query",""
"@DrIbram","Ibram X. Kendi","I’m imagining what would be happening if it were Black people across the nation defying stay-at-home orders and demonstrating in large groups against the law. Riot units would be breaking up rallies. Tear gas would be flying. Jails would be filling up. Trump would be raging.","338","5431","20158","1587326906000","19 Apr 2020","DrIbram/status/1251965901668331525","https://twitter.com/search?lang=en&q=covd-19&src=typed_query",""
"@BillTho96754083","Bill Thompson","@TaraTisch @UROCKlive1 Knowledge is power not guns. Guns didn’t put man on the moon and guns won’t stop a virus. Gun mentality will make the pandemic worse, that’s why America will most likely exceed all the other countries combined in covd19 deaths by the fall.","0","0","1","1587312522000","19 Apr 2020","BillTho96754083/status/1251905571747508229","https://twitter.com/search?lang=en&q=covd-19&src=typed_query",""
"@baejcfrs","Bae Jefras","@eecaaaaa_ Semoga kak eca dan kedua orang tua nya rezekinya lancar, dan juga semoga corona virus/covd19 dihilangkan biar orang"" bisa kembali bekerja dan bisa makan.btw aku mau shopeepay kak, wish me luck","0","0","0","1587317491000","19 Apr 2020","baejcfrs/status/1251926413264826368","https://twitter.com/search?lang=en&q=covd-19&src=typed_query",""
"@CovdW3","COVD - 19★we will win !!","ひるおび『6日非常事態が解けるかどうか？』 本気で思てるのか、幼稚園並みの頭なのか…？ 《オリンピック開催》と同じ… 本気で《学校再開6日》思ってる人に《自粛終わらない》からもっと先の事を考えて見据える必要性を伝えるべきだろ","0","0","0","1587353483000","20 Apr 2020","CovdW3/status/1252077374016876546","https://twitter.com/search?lang=en&q=covd-19&src=typed_query",""
"@87Okpoti","Nii Okpoti 87","@France24_fr #Covd-19 Si seulement on partageait les bonnes nouvelles plus souvent....","0","0","0","1587321723000","19 Apr 2020","87Okpoti/status/1251944165732233216","https://twitter.com/search?lang=en&q=covd-19&src=typed_query","Covd"
"@DeepStateExpose","Deep State Exposed®","https://t.co/KFtSO1zgtz","212","1974","3585","1585846959000","02 Apr 2020","DeepStateExpose/status/1245758556017700864","https://twitter.com/search?lang=en&q=covd-19&src=typed_query",""
"@1999rx","ر","حنا ما نعرف ننجي من COVD-19 ولا ننجي من الحرس","1","7","2","1587339297000","19 Apr 2020","1999rx/status/1252017876611084288","https://twitter.com/search?lang=en&q=covd-19&src=typed_query",""
"@NwammiriNweke","Nweke Nwammiri Ihechianyunko","WE ARE STILL TRYING TO FIND OUT WHEN THIS occurred TO THIS genocide BLOOD SUCKER🤔 IT WAS A VERY WONDERFUL TIME FOR HIM😊 ALTHOUGH IT WASN’T ENOUGH 😡😡 HE NEEDS TO BE GIVEN THE COVD 19😡😡 https://t.co/5CIAyZ6Fo7","0","1","1","1587365714000","20 Apr 2020","NwammiriNweke/status/1252128674909954048","https://twitter.com/search?lang=en&q=covd-19&src=typed_query",""
"@securityopenlab","securityopenlab","Gmail: 18 milioni di email phishing al giorno su COVD-19 @google @gmail #phishing #coronavirus: Google rivela i dati dei suoi filtri di phishing: sta filtrando 18 milioni di messaggi di phishing al giorno a tema coronavirus. https://t.co/7r6FL3Uh38 https://t.co/EToJtfVtg0","0","0","0","1587377433000","20 Apr 2020","securityopenlab/status/1252177831146057730","https://twitter.com/search?lang=en&q=covd-19&src=typed_query","phishing | coronavirus"
"@ToddAPlaster3","Todd A Plaster","Yes nice you made your point clear only thing is who gave authorization to the FBI to release the 2 Chinese nationalists carrying 2 different types of leathel virus plagues one was covd19 numbered differently the other virus were is it will that be the next one unleashed on Earth https://t.co/oKegidTTWu","0","1","1","1587355600000","20 Apr 2020","ToddAPlaster3/status/1252086253572501506","https://twitter.com/search?lang=en&q=covd-19&src=typed_query",""
"@beautybayhelp","BEAUTY BAY help","@mavrtyx Hey! I can confirm we are still shipping all orders however there may be slight delays due to COVD-19. Please find further information via the following link, https://t.co/pQR8XqpxUZ Faye, BB. x","0","0","0","1587377477000","20 Apr 2020","beautybayhelp/status/1252178014399598595","https://twitter.com/search?lang=en&q=covd-19&src=typed_query",""
"@roberto40718382","RoberttGarcia⚫⚪🔥","@gleisi @monicabergamo Estão testando só e o começo cadê vc @RodrigoMaia o povo quer presta contas aparece covarde !!! Vc é toda essa corja esquerdistas estão matando o povo Brasileiro de covd-19 construíram estádios de futebol em vez de hospitais e agora o Bolsonaro e o mostro né canalhas !!!","0","0","0","1587342861000","20 Apr 2020","roberto40718382/status/1252032825454460928","https://twitter.com/search?lang=en&q=covd-19&src=typed_query",""
"@InfoscopeMedia","Infoscope Media","Davido's fiancée, Chioma Recovers, Test Negative Twice for COVD-19 African music sensation, David Adeleke popularly known as Davido has taken to his social media handles to announce the full recovery of his amiable… https://t.co/YkpSifDuP0","0","0","1","1587342454000","20 Apr 2020","InfoscopeMedia/status/1252031116858601474","https://twitter.com/search?lang=en&q=covd-19&src=typed_query",""
"@earlyujizz","⠠⠑⠁⠗⠇ ⠽⠥⠚⠊","Been super careful these past few weeks para makaiwas sa Covd-19 exposure and everything’s been sailing smoothly til yesterday. Now, we have a PUM at home and we don’t know how to properly handle this situation. It’s so obvious how unprepared we are for this. :(","0","0","0","1587364310000","20 Apr 2020","earlyujizz/status/1252122789168861185","https://twitter.com/search?lang=en&q=covd-19&src=typed_query",""
"@KIUNGWANA_BOY","Katima wa Malionss","TEAM WAPWA TEAM KUINUANA! Jumatatu Njeme kabisa M/Mungu katupa uzima tena🙏🙏 👉Like na Retweet iwafikie wengi 👉Weka Twitter handle yako mpwa 👉Follow atakae like comment yako 👉Follow alie like tweet hii nae atakufollow back #Covd19 #StayatHome #StaySafe","45","17","106","1587357969000","20 Apr 2020","KIUNGWANA_BOY/status/1252096190608482304","https://twitter.com/search?lang=en&q=covd-19&src=typed_query","Covd19 | StayatHome | StaySafe"
"@peel_ny","I am a CAT","@realDonaldTrump @BretBaier Did President Trump Roll Back Rules Protecting Elderly at Nursing Homes? TRUE. Now he’s just waiting for them to die with covd19 https://t.co/WilRradK1N","0","0","0","1587324720000","19 Apr 2020","peel_ny/status/1251956735096418304","https://twitter.com/search?lang=en&q=covd-19&src=typed_query",""
"@Jjmarquezf","NOTICIAS P DIGITAL","Luis Parra: ""Estamos a tiempo para construir una tregua política a la situación venezolana y hacer frente a la pandemia del covd-19"" ""Sin confrontación, egoísmo y politiquería"" acotó el presidente de la Asamblea Nacional. https://t.co/87irifetsK","0","12","0","1587337305000","19 Apr 2020","Jjmarquezf/status/1252009520882221057","https://twitter.com/search?lang=en&q=covd-19&src=typed_query",""
"@ConsulCuba_Sev","ConsulCuba_Sevilla","Más de 20 brigadas médicas y de 1000 profesionales de la salud cubanos salvan vidas por el mundo ante la expansión del COVD-19. #Cuba ofrece su corazón. Comparte si te sientes #OrgullosoDeSerCubano #CubaSalvaVidas #CubaSolidaria @cubaenmalaga @embaCubaEspana https://t.co/pWhoMxgGjK","0","3","4","1587373699000","20 Apr 2020","ConsulCuba_Sev/status/1252162169036312576","https://twitter.com/search?lang=en&q=covd-19&src=typed_query","Cuba | OrgullosoDeSerCubano | CubaSalvaVidas | CubaSolidaria"
"@shelleythiemann","Shelley","Are you ready for 420? #covd19 will not kill my high & I would love to do something epic. However I am stuck in my bubble world but I could go live tomorrow & have a virtual 420 sesh. Trying to find the high points… https://t.co/VUVpF52D3w","0","0","0","1587321274000","19 Apr 2020","shelleythiemann/status/1251942279293669386","https://twitter.com/search?lang=en&q=covd-19&src=typed_query","covd19"
"@BreastCancerIre","BreastCancerIreland","If you are A #BreastCancer patient or #BreastCancerSurvivior, this is for you. Clinical Nurse Specialist, Jane Murphy @BreastCancerNow answers key queries relating to #COVD19 & #breastcancer care here https://t.co/oFOSs2fCs6. Do share. #Covid19Ireland #StayHomeStaySafe https://t.co/VMRhtwQIsL","0","2","2","1587319680000","19 Apr 2020","BreastCancerIre/status/1251935594659196929","https://twitter.com/search?lang=en&q=covd-19&src=typed_query","BreastCancer | BreastCancerSurvivior | COVD19 | breastcancer | Covid19Ireland | StayHomeStaySafe"
"@IDSE_Online","InfectiousDiseaseSE","Experts discuss COVID-19 impact on liver patients: https://t.co/HH6L2J2eQd @AASLDtweets @AASLDPresident #coronavirus #COVD19","0","0","0","1587309903000","19 Apr 2020","IDSE_Online/status/1251894587762892800","https://twitter.com/search?lang=en&q=covd-19&src=typed_query","coronavirus | COVD19"
"@Francis13372693","Francisco Soto","@maritzabastias @CarmenAravenaA1 Es como pedir cuarentena para todo chile si en algunas comunas no hay casos de covd19. Hay que buscar un equilibrio entre las dos parte ya que hay comunidades que solo se mantienen por gastronomía y el turismo","0","0","0","1587337354000","19 Apr 2020","Francis13372693/status/1252009725379698688","https://twitter.com/search?lang=en&q=covd-19&src=typed_query",""
"@allcasor8","AlfaCentauro","Leyendo las declaraciones de un político de renombre pero no porque es una eminencia sino porque es repapo, que decía que JOH tiene lo que quería con esto del COVD 19 para reelegirse por las cadenas radiales que se hacen, sera estupido este papo que a estas alturas piensa en eso?","0","0","1","1587323742000","19 Apr 2020","allcasor8/status/1251952632928894976","https://twitter.com/search?lang=en&q=covd-19&src=typed_query",""
"@bradste555","Stebrad","@1957eddie So do we blame China now for Covd19 , or Brexit , im confused ? 🙄","1","0","2","1587330630000","19 Apr 2020","bradste555/status/1251981523332534273","https://twitter.com/search?lang=en&q=covd-19&src=typed_query",""
"@4321Bigboy","Thomas Earl Hope","COVD-19 opened a new battle front, We have taken some causalities; Male the response to honor the humanity that has perish in this pandemic. Holy Jesus, Holy Jesus, Holy Jesus, please have mercy and stay thy wrath.","0","0","0","1587327280000","19 Apr 2020","4321Bigboy/status/1251967472531648512","https://twitter.com/search?lang=en&q=covd-19&src=typed_query",""
"@HugoGloss","Hugo Gloss","Neste domingo (19), centenas de manifestantes se reuniram em frente ao Quartel General do Exército, em Brasília, pedindo por intervenção militar, pelo fechamento do congresso e pelo retorno do Ato Institucional número 5... https://t.co/MlXAQGtxjW (Vídeo: @jairbolsonaro) https://t.co/QEQkbA54CX","770","249","3379","1587322895000","19 Apr 2020","HugoGloss/status/1251949078650466304","https://twitter.com/search?lang=en&q=covd-19&src=typed_query",""
"@dustybin33","Trust Boris","Look what happened when priti tried to get civil service action. I don't think any reform will happen until COVD 19 clears. But you right the gov being beaten by EU loving bureaucrats https://t.co/SXL6LopYZ3 https://t.co/hi77hirBCe","0","0","0","1587314208000","19 Apr 2020","dustybin33/status/1251912644312862722","https://twitter.com/search?lang=en&q=covd-19&src=typed_query",""
"@sinertesinparo","🚫 Cesados período de pruebas 😷✊ #sinertesinparo","@GerardoGArdoy @Dionisioarenas1 @cgtrabajosocial @CGCOGSE @ConsejoGestores Según las últimas noticias #COVD19 muchos trabajadores aún no reciben ninguna de las ayudas del gobierno, sobre todo sector hostelería en España 🇪🇸 donde muchos fueron despedidos #sinertesinparo Necesitamos a la #MinistraEsperanza","0","1","1","1587369551000","20 Apr 2020","sinertesinparo/status/1252144767984701446","https://twitter.com/search?lang=en&q=covd-19&src=typed_query","COVD19 | sinertesinparo | MinistraEsperanza"
"@Suushiljhunjhu1","Suushil jhunjhunwala","@sardesairajdeep will IMsc please tell us How far is the peak of covd 19 How many persons would have been infected if there was no Lockdown","0","0","0","1587367138000","20 Apr 2020","Suushiljhunjhu1/status/1252134650148986880","https://twitter.com/search?lang=en&q=covd-19&src=typed_query",""
"@CARLOSG99280646","CARLOS GOMES DA SILVA","Um domingo covd 19 em casa, BOM💥 https://t.co/NlHgox3fhv","0","0","0","1587321331000","19 Apr 2020","CARLOSG99280646/status/1251942518872313865","https://twitter.com/search?lang=en&q=covd-19&src=typed_query",""
"@MbiineMiles","Kenneth mbiine miles","@YkeeBenda @talentafrica @we are still facing the challenge of covd19","0","0","0","1587309087000","19 Apr 2020","MbiineMiles/status/1251891164351004679","https://twitter.com/search?lang=en&q=covd-19&src=typed_query",""
"@tambiaBH","tambia berry","What? He didn't seem concerned when he Prescribed the malaria drug to all of us as a cure for COVD19, even after the experts told him this had not been tested, and could be harmful if not prescribed by an actual medical DOCTOR. People died trying this. https://t.co/UUnBbXwzwO","0","0","0","1587340900000","20 Apr 2020","tambiaBH/status/1252024600554205184","https://twitter.com/search?lang=en&q=covd-19&src=typed_query",""
"@Negirl72","COVD19 Frontline Healer","@AbbyJohnson Catholic Church will have severe judgement against them at end times. Please just look into it & seek the truth. Q even states Vatican has satanic rituals.","0","0","0","1587303534000","19 Apr 2020","Negirl72/status/1251867872634126336","https://twitter.com/search?lang=en&q=covd-19&src=typed_query",""
"@INPEgob","INPE","#PerúEstáEnNuestrasManos 🇵🇪 | En el E.P. Pampas de Sananguillo se realizó la tercera campaña general de limpieza como medida preventiva permanente contra el #COVD19. https://t.co/gt0QJAqmCV","0","2","11","1587322324000","19 Apr 2020","INPEgob/status/1251946684570951680","https://twitter.com/search?lang=en&q=covd-19&src=typed_query","PerúEstáEnNuestrasManos | COVD19"
"@HWC_for_2020","David Hilgendorf","Lord forgive me for my sins, Thought I was invincible till COVD19 that shits a beast @ Potawatomi Hotel & Casino https://t.co/pHsA7ENM0U","0","0","0","1587330074000","19 Apr 2020","HWC_for_2020/status/1251979189722415104","https://twitter.com/search?lang=en&q=covd-19&src=typed_query",""
"@happy_bogummy","Bogummy 😷🖐","What Went WRONG with the Battle against Coronavirus? https://t.co/0Iek9p9hJu (Multi language subtitled) #COVD19 #coronavirus #China","0","1","0","1587350092000","20 Apr 2020","happy_bogummy/status/1252063152042205189","https://twitter.com/search?lang=en&q=covd-19&src=typed_query","COVD19 | coronavirus | China"
"@Negirl72","COVD19 Frontline Healer","@AbbyJohnson I am a former Catholic. Please research into Catholic Church, it’s not the purest religion out there & has many sins against them. Pedophile & many nuns having abortions. Priests raping children. I suggest you look into becoming born again Christian. Meet up in small church’s.","0","0","0","1587303409000","19 Apr 2020","Negirl72/status/1251867349575065600","https://twitter.com/search?lang=en&q=covd-19&src=typed_query",""
"@Richard24183909","Richard Moore","As a Brit I wonder if TRUMP actually realizes that unless he gets his act together re. the Covd-19 - No foreigner is going to want to visit His Virus-Ridden Fucking Banana Republic of a Country in the future. LAS VEGAS ! Turn the Fucking Lights Out ! No longer needed !","0","0","0","1587380373000","20 Apr 2020","Richard24183909/status/1252190161481465862","https://twitter.com/search?lang=en&q=covd-19&src=typed_query",""
"@Keithhinton8","Keith H","@CatholicDoors Those are quite likely, inaccurate statistics. As, many (Particularly elderly with other health conditions.) are being falsely labeled as died from COVD-19 on death certificates. 🙏👥","0","0","0","1587365065000","20 Apr 2020","Keithhinton8/status/1252125955859992576","https://twitter.com/search?lang=en&q=covd-19&src=typed_query",""
"@hohmann_julius","Julius Hohmann","Die Corona-Krise scheint nur aufgeschoben aber nicht aufgehoben. Corona und COVD-19 aus der Sicht des Rettungsdienstes. Die neue Podcast-Folge am 1. Mai auf https://t.co/s8QtMQdEnE https://t.co/lhdxLr5YLB","0","0","2","1587368538000","20 Apr 2020","hohmann_julius/status/1252140522107437056","https://twitter.com/search?lang=en&q=covd-19&src=typed_query",""
"@Emrah_Altindis","Emrah Altindis, #YayginTest #Karantina #EvdeKal","Devlet gercek COVID-19 olum oranlarini gizleyerek topluma buyuk bir kotuluk yapiyor. Bu manipulasyon ile siyasi bir propaganda uretirken, toplumda da rehaveti besliyor, sonuclari agirlastiriyor. Sadece Istanbul'da % 10, Trabzon'da %25 artis olmus olumlerde https://t.co/mY3vDGh9PE https://t.co/mGspBzNVMB","14","109","238","1587309349000","19 Apr 2020","Emrah_Altindis/status/1251892265456410626","https://twitter.com/search?lang=en&q=covd-19&src=typed_query",""
"@Shujaat15abbasi","Shujaat Hussain Abbasi","Sukkur: Total COVD-19 Cases 341 Recovered 273 Deaths 01..","0","0","0","1587315232000","19 Apr 2020","Shujaat15abbasi/status/1251916937405378562","https://twitter.com/search?lang=en&q=covd-19&src=typed_query",""
"@Red_07","Dr. Red_07","People mocking victims of COVD-19. Wow. Just. Wow.","0","0","1","1587377053000","20 Apr 2020","Red_07/status/1252176235469238272","https://twitter.com/search?lang=en&q=covd-19&src=typed_query",""
"@RgYoung00","RGYoung00","@brad53227656 @realDonaldTrump Yes, lot's of people had it and showed no symptoms. Some people had it and got over it, just like the flu we get every year. The media won't tell you how many people recovered, they're only telling us the deaths. Those numbers aren't right since they label everything as covd19","1","2","3","1587350141000","20 Apr 2020","RgYoung00/status/1252063359190601728","https://twitter.com/search?lang=en&q=covd-19&src=typed_query",""
"@LauraMuozferra3","Teacher Lau.VAMOS CHILE LINDO!.","@merydomeykop El periodista chino que ha dado toda la información del covd19, se llama Yuan Lee. Casi a diario sube vídeos en youtube. El PCCH, ya puso precio por su cabeza. Busquenlo rn youtube, como Yuan Lee. Sus declaraciones son impresionantes!.","0","0","1","1587312375000","19 Apr 2020","LauraMuozferra3/status/1251904957722345472","https://twitter.com/search?lang=en&q=covd-19&src=typed_query",""
"@cecilaross","Cecil","Are the odds better to win a multi-million dollars lottery or to die from Covd-19?","0","0","0","1587346157000","20 Apr 2020","cecilaross/status/1252046647116341250","https://twitter.com/search?lang=en&q=covd-19&src=typed_query",""
"@Orangezipple1","Orange1🇺🇸","Your talking points are irrelevant. The fact that we ""suggestively"" have the third highest, is based on withheld information, refusals to life saving medication & your lack of preparation prior. Instead you prepared for a rebuttal to Trumps State of the Union speech. #Recallher https://t.co/NZhXA4aIYY","2","12","18","1587300925000","19 Apr 2020","Orangezipple1/status/1251856930747932675","https://twitter.com/search?lang=en&q=covd-19&src=typed_query","Recallher"
"@studioscientist","Peter Lloyd Jones","@GavinWilliamson just stated that COVD-19 vaccines in development WILL solve this crisis. Surely, the education secretary should know better than to offer false promissory notes, given the unknown nature of the virus & standard clinical trials? @CatSmithMP @WHO @carolecadwalla","0","0","0","1587310387000","19 Apr 2020","studioscientist/status/1251896616262537217","https://twitter.com/search?lang=en&q=covd-19&src=typed_query",""
"@MyPlace4U","T-Covfefe",".@marthamaccallum .@IngrahamAngle .@SteveHiltonx .@SaraCarterDC .@SandraSmithFox .@SpecialReport .@SenatorTimScott #SpecialReport Crenshaw left out Fauci's Feb 29(Leap yr) interview where he said COVD-19 didn't spread very easily, was little threat to US& movies safe to go to👇 https://t.co/uCIi3hEjJE","0","1","2","1587341277000","20 Apr 2020","MyPlace4U/status/1252026181274263553","https://twitter.com/search?lang=en&q=covd-19&src=typed_query","SpecialReport"
"@brandonvaladeez","B!","The new 2020 US quarters have bats on the back. Just gonna leave that there. COVD-19 was supposedly caused by bats? @shanedawson conspiracy video? https://t.co/NzYm4OFBuc","0","0","2","1587305650000","19 Apr 2020","brandonvaladeez/status/1251876751451598848","https://twitter.com/search?lang=en&q=covd-19&src=typed_query",""
"@sinertesinparo","🚫 Cesados período de pruebas 😷✊ #sinertesinparo","Según las últimas noticias #COVD19 muchos trabajadores aún no reciben ninguna de las ayudas del gobierno, sobre todo sector hostelería en España 🇪🇸 donde muchos fueron despedidos #sinertesinparo Necesitamos a la #MinistraEsperanza https://t.co/lLzKF3UME8","0","3","1","1587371087000","20 Apr 2020","sinertesinparo/status/1252151212809637889","https://twitter.com/search?lang=en&q=covd-19&src=typed_query","COVD19 | sinertesinparo | MinistraEsperanza"
"@FadimataInorene","Fadimata Walet INORENE","#Bekind , #covd19 https://t.co/Sfn0kN05Et","0","0","0","1587314855000","19 Apr 2020","FadimataInorene/status/1251915357729718272","https://twitter.com/search?lang=en&q=covd-19&src=typed_query","Bekind | covd19"
"@clauderson12","Clauderson Tavares","Uma análise importante da estatística dos números COVD19 https://t.co/BXdyDepvWK","0","0","0","1587327041000","19 Apr 2020","clauderson12/status/1251966468310392833","https://twitter.com/search?lang=en&q=covd-19&src=typed_query",""
"@ksorbs","Kevin Sorbo","Everybody please WAKE UP!! When the State tells you it's safe to go to Home Depot to buy a sponge but dangerous to go and buy a flower and when the State shuts down millions of private businesses but doesn’t lay off a single government employee, it's not about your health.","1376","21202","54158","1587318281000","19 Apr 2020","ksorbs/status/1251929726266085379","https://twitter.com/search?lang=en&q=covd-19&src=typed_query",""
"@PhraAthit","Georg Erber","Latest RKI-data on Germany das ist ein signifikanter Rückgang. Weiter so! #coronavirus #COVD19 #pandemic #Germany https://t.co/nSJMYhOPq9","0","0","0","1587358757000","20 Apr 2020","PhraAthit/status/1252099494516228096","https://twitter.com/search?lang=en&q=covd-19&src=typed_query","coronavirus | COVD19 | pandemic | Germany"
"@Monica50069793","Monica","Yo no fui beneficiada con bono covd 19, siendo que tengo actualizada ficha social hogares, con 2 hijos, sin trabajo desde octubre y viuda. Y consultando a Chile atiende me dicen que recurra a mi municipalidad soy de temuco, y estamos en 40 tena total.","1","0","0","1587319576000","19 Apr 2020","Monica50069793/status/1251935157508022273","https://twitter.com/search?lang=en&q=covd-19&src=typed_query",""
"@AnthonRDavies","Dyllan Conway My writers Name","Staying home, COvD19 Got no choice, still if it save someones life, then it's worth it. But it does get a it boring. Anthony Australia 😩 https://t.co/c6urQ46DsY","0","1","1","1587374209000","20 Apr 2020","AnthonRDavies/status/1252164308928102400","https://twitter.com/search?lang=en&q=covd-19&src=typed_query",""
"@Deepak91741542","Deepak","@narendramodi Dear sir, Corona CoVD -19 vaccine . Sir please use the vaccine of गलघोटू disease which is commany found in our animals like buffaloes, cows etc. Mix a virus opposed tablet , vaccine of गलघोटू , malaria and an antibiotic. I'm sure that will work on corona.. please sir.use it","0","0","1","1587370922000","20 Apr 2020","Deepak91741542/status/1252150518731988992","https://twitter.com/search?lang=en&q=covd-19&src=typed_query",""
"@OliyaadG","Oliyaad kabbadaa Gugee","Happy easter to all human on the earth! May God Free from COVD-19 from all people of the earth God help You. Amen! https://t.co/qKK1J3Y1KQ","0","0","0","1587327290000","19 Apr 2020","OliyaadG/status/1251967514696916996","https://twitter.com/search?lang=en&q=covd-19&src=typed_query",""
"@Negirl72","COVD19 Frontline Healer","@Opinion8dKellie She is really looking old these days","0","0","2","1587309510000","19 Apr 2020","Negirl72/status/1251892940756054016","https://twitter.com/search?lang=en&q=covd-19&src=typed_query",""
"@ctmmagazine","CTM MAGAZINE","| https://t.co/sAvB9kOVyi | Minnesota Attorney General Speaks On Losing His Mother To COVD-19 | MSNBC || MORE INFO: https://t.co/l3Kdo2DsbD https://t.co/wSiAmemcgq","0","0","0","1587306864000","19 Apr 2020","ctmmagazine/status/1251881843135262721","https://twitter.com/search?lang=en&q=covd-19&src=typed_query",""
"@InsightsOccur","Deb Helfrich","I concur, @DrIbram It is not safe on any level for POC to be out & about. Our society is not capable of keeping its citizens safe when POC are forced to wear masks. Doomed if you do, damned if you don't All 7 billion humans are affected by #COVD19 Fuck the US of Hypocrisy https://t.co/6n5YD0Ws5W","0","0","0","1587329784000","19 Apr 2020","InsightsOccur/status/1251977974875750401","https://twitter.com/search?lang=en&q=covd-19&src=typed_query","COVD19"
"@Dmc1219","Dennis","For all those not receiving a stemulas check YOU DID. NOT LAND ON COVD 19 COVD 19 LAND ON YOU","0","0","0","1587310129000","19 Apr 2020","Dmc1219/status/1251895535805628418","https://twitter.com/search?lang=en&q=covd-19&src=typed_query",""
"@BenumenJohnson","Benumen","@Telegraph There is a 1000 year old religious war in that part of world and terrorists tried to exploit covd19 in worst possible way. When they were quarentined they claimed with was religious operation and threw fecal, pee etc on hospital staff. They are under army guard now.","1","0","0","1587318571000","19 Apr 2020","BenumenJohnson/status/1251930943587221504","https://twitter.com/search?lang=en&q=covd-19&src=typed_query",""
"@syedumairmehdi","SYED UMAIR MAHDI","@balala_ahmed Sahab Represented This Issue With @arvindkumar_ias Sir & Chief Secretary Somesh Kumar Sir To Refrain Taking All Family Members If Anybody Found Positive For Covd 19,The Test Has To Be Conducted At Homes Followed By Quarantine If Required. https://t.co/nteHlSQsQR https://t.co/Tu4RWWze2T","0","0","0","1587312047000","19 Apr 2020","syedumairmehdi/status/1251903581021585408","https://twitter.com/search?lang=en&q=covd-19&src=typed_query",""
"@Hyddnow","Hydnow","Cities Drive Covd-19 In India https://t.co/5JSKnrjzBZ https://t.co/fMCSRT4UNQ","0","0","0","1587373954000","20 Apr 2020","Hyddnow/status/1252163235534471173","https://twitter.com/search?lang=en&q=covd-19&src=typed_query",""
"@business","Bloomberg","The latest on the coronavirus: - U.K. and Spain report drop in daily number of deaths - Sweden says its unusual strategy is working - Global cases top 2.3 million https://t.co/3TN4ItBrOY","34","153","354","1587304390000","19 Apr 2020","business/status/1251871463952601088","https://twitter.com/search?lang=en&q=covd-19&src=typed_query",""
"@MyPlace4U","T-Covfefe",".@foxandfriends .@kilmeade .@TeamCavuto .@IngrahamAngle .@MariaBartiromo .@edhenry .@edhenry .@marthamaccallum .@SpecialReport #SpecialReport Why isnt .@FoxNews reporting this? Contamination & CDC mistakes delayed COVD-19 test rollout. So, obviously not Pres Trump's fault👇 https://t.co/FdEe0r3IfR","0","4","5","1587383660000","20 Apr 2020","MyPlace4U/status/1252203949211467779","https://twitter.com/search?lang=en&q=covd-19&src=typed_query","SpecialReport"
